date,geo,hashtags,id,text,type,username,road_closure
2016-10-08 14:10:23+00:00,,#HurricaneMatthew,784757840418369536,Slight delay in news conference SCMPD will stream live on Facebook should happen in the next minutes #HurricaneMatthew,official,SavPolice,1
2016-10-08 13:47:58+00:00,,#SCMPDTraffic #HurricaneMatthew,784752199419113473,#SCMPDTraffic #HurricaneMatthew road closure list for Chatham County ,official,SavPolice,1
2016-10-07 23:43:34+00:00,,#SCMPDAlert #SCMPDTraffic #HurricaneMatthewhttps,784539697259446272,#SCMPDAlert #SCMPDTraffic #HurricaneMatthew …,official,SavPolice,1
2016-10-07 15:09:23+00:00,,#SCMPDAlert #SCMPDTraffic #HurricaneMatthew,784410299269050368,#SCMPDAlert #SCMPDTraffic Talmadge Bridge is CLOSING at NOON #HurricaneMatthew ChathamEMA cityofsavannah,official,SavPolice,1
2016-10-06 18:55:27+00:00,,,784104802066259968,Traffic will not be stopped from leaving the county Tro al Storm force winds estimated to arrive ear  as pm tomorrow This may …,official,SavPolice,1
2016-10-06 18:06:06+00:00,,#HurricaneMatthew,784092384925736961,#HurricaneMatthew I Contraflow has begun ALL lanes now travel Westbound cityofsavannah ChathamEMA GADeptofTrans,official,SavPolice,1
2016-10-06 18:00:33+00:00,,#SCMPDTraffic #HurricaneMatthewhttps,784090985160699905,#SCMPDTraffic #HurricaneMatthew …,official,SavPolice,1
2016-10-06 14:59:35+00:00,,#HurricaneMatthew #SCMPDTrafficpic,784045446184534016,#HurricaneMatthew traffic still moving smooth  along I This shot taken from Chatham Parkway ChathamEMA cityofsavannah # ,official,SavPolice,1
2016-10-05 19:46:37+00:00,,#SCMPDAlert,783755292051927041,#SCMPDAlert blk E St closed due to homicide investigation adult fem deceased adult male at MUMC w non life threatening ,official,SavPolice,1
2016-10-05 19:34:14+00:00,,#SCMPDAlert,783752174425833472,#SCMPDAlert Stevens Street b t W st closed due to shooting investigation male juvenile transported to MUMC w serious ,official,SavPolice,1
2016-11-11 13:01:44+00:00,,,797061751472799744,Happy Veterans Day! Many thanks to all of our Vets for your service Please note City offices will be closed today to observe the holiday ,official,cityofsavannah,1
2016-10-11 19:53:42+00:00,,,785931399064793088,Due to safety hazards all City owned cemeteries have been closed to the public Cemetery staff will be conducting ,official,cityofsavannah,1
2016-10-11 13:40:17+00:00,,,785837425813839872,As you clean up please do not block streets or bike lanes with storm debris We need to make sure the streets are safe for all ,official,cityofsavannah,1
2016-10-10 20:50:42+00:00,,,785583355379212288,A number of intersections remain without power Please treat intersections without functioning traffic lights as ,official,cityofsavannah,1
2016-10-10 13:12:47+00:00,,#SCMPDAlert #DriveSafely,785468117686378496,#SCMPDAlert Please remember treat intersections with inoperable traffic lights as four way STOPS! Lets keep each other safe #DriveSafe ,official,cityofsavannah,1
2016-10-10 00:51:53+00:00,,,785281666130542592,The City of Savannah will remain closed for all non essential services tomorrow Critical workforce ON  will ,official,cityofsavannah,1
2016-10-09 19:47:44+00:00,,#SCMPDTraffic,785205122343272448,#SCMPDTraffic Johnny Mercer from Summerwinds Dr to Hwy leaving the island is closed to traffic as utility workers work on power lines ,official,cityofsavannah,1
2016-10-09 15:33:05+00:00,,#HurricaneMatthew #Savannah,785141040315596800,Reminder to drivers if a traffic light is out or is flashing red please treat it like a way stop #HurricaneMatthew #Savannah,official,cityofsavannah,1
2016-10-08 19:08:57+00:00,,,784832976911753217,SCMPD asks everyone to remember that Georgia law requires drivers to treat intersections with inoperable traffic ,official,cityofsavannah,1
2016-10-08 17:18:51+00:00,,,784805267485655040, block of E th Street between Harmon & Paulsen Thanks to Laura Lane McKinnon for sharing with us ,official,cityofsavannah,1
2016-10-08 16:15:36+00:00,,#HurricaneMatthew,784789348445290496,#HurricaneMatthew Here video from WSAV it shows why US Hwy E to Tybee Island is closed ,official,cityofsavannah,1
2016-10-08 16:02:34+00:00,,,784786071016079360,As of now Chatham County schools will be closed through at least Tuesday Well pass on updates as soon as we receive them ,official,cityofsavannah,1
2016-10-08 15:24:04+00:00,,,784776382320607232,President Street is closed near Truman Parkway due to flooding Truman access blocked Driving in Savannah is not ,official,cityofsavannah,1
2016-10-08 14:16:45+00:00,,,784759441778507776, news conference is going to be delayed a few more minutes We will use Facebook live to stream Stay tuned!,official,cityofsavannah,1
2016-10-08 13:37:05+00:00,,#SCMPDTraffic #HurricaneMatthew,784749457833357312,#SCMPDTraffic #HurricaneMatthew Here are screen shots of the current road closures for a complete list which ,official,cityofsavannah,1
2016-10-07 19:41:00+00:00,,,784478652675260417,With the Savannah River about to spill over River Street is now closed ,official,cityofsavannah,1
2016-10-06 19:03:24+00:00,,,784106804670242816,All lanes of I have been contra flowed On  west bound travel is available on I leaving Chatham County ,official,cityofsavannah,1
2016-10-05 20:28:07+00:00,,,783765733587030017,The Visitor Centers located at Martin Luther King Jr Boulevard and W River Street will be closed ,official,cityofsavannah,1
2016-10-09 12:03:47+00:00,,#FLResponds,785088367352483840,Be sure to place the generator outside where exhaust fumes will not enter into enclosed spaces #FLResponds,official,FLSERT,1
2016-10-09 04:00:00+00:00,,#FLResponds,784966618786910208,Treat all non working traffic signals as a four way stop #FLResponds,official,FLSERT,1
2016-10-08 19:45:00+00:00,,#FLResponds,784842048725811200,Treat all non working traffic signals as a four way stop #FLResponds,official,FLSERT,1
2016-10-08 15:45:00+00:00,,#FLResponds,784781650282549248,Follow beach warning flags and do not swim if the beach is closed #FLResponds,official,FLSERT,1
2016-10-08 01:45:00+00:00,,#FloodSafety #FLResponds,784570256261980160,#FloodSafety Wear closed toe shoes to avoid injury to the feet from glass nails or other sharp objects #FLResponds,official,FLSERT,1
2016-10-07 12:25:14+00:00,,#NorthFL #FLPrepares,784368987014569984,#NorthFL Heavy traffic is expected w evacuations; leave now & monitor fl state for traffic updates #FLPrepares,official,FLSERT,1
2016-10-06 17:32:59+00:00,,#FLPrepares,784084048075485185,Check out the waze app for shelter locations road closures and current traffic information #FLPrepares,official,FLSERT,1
2016-10-06 17:30:00+00:00,,#FLPrepares,784083298406457344,When possible evacuating within your county reduces your chance of being stuck in traffic and shortens your return home #FLPrepares,official,FLSERT,1
2016-10-06 12:19:58+00:00,,#FLPrepares,784005276873658368,Heavy traffic is expected w evacuations; if youre planning on evacuating leave now & monitor fl state for traffic updates #FLPrepares,official,FLSERT,1
2016-10-06 03:15:01+00:00,,#FLPrepares,783868134499508224,Fuel your vehicle ahead of time! Remember you may encouter heavy traffic and possible traffic jams when evacuating #FLPrepares,official,FLSERT,1
2016-10-05 19:15:01+00:00,,#FLPrepares,783747336551931904,When possible evacuating within your county reduces your chance of being stuck in traffic and shortens your return home #FLPrepares,official,FLSERT,1
2016-11-29 23:23:37+00:00,,,803741233151705088,I Mile Marker East Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-29 23:17:09+00:00,,,803739604503461888,I Mile Marker East Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-29 23:09:57+00:00,,,803737794308952064,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 23:07:05+00:00,,,803737072225943552,I Mile Marker East Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 22:36:43+00:00,,,803729432712269824,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 22:26:57+00:00,,,803726973017026560,I Mile Marker East Raleigh Wake Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 22:14:52+00:00,,,803723930578001920,I Mile Marker West Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 22:09:59+00:00,,,803722702502719492,I In Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 22:04:16+00:00,,,803721265299062784,I Mile Marker East Raleigh Wake Disabled Vehicle Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 21:52:04+00:00,,,803718192287903744,I Mile Marker West Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 20:51:26+00:00,,,803702935712571394,I Mile Marker West Chapel Hill Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 20:15:20+00:00,,,803693849352802305,Triangle Expressway Mile Marker North Apex Wake Night Time Maintenance Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 20:14:32+00:00,,,803693649892691972,I Mile Marker West Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 19:45:27+00:00,,,803686331582922752,I Mile Marker West Clayton Johnston Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 19:20:32+00:00,,,803680061500964865,Capital Blvd Near Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-29 19:15:33+00:00,,,803678803432263680,Capital Blvd Near Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 18:21:08+00:00,,,803665110694645760,I Mile Marker North Four Oaks Johnston Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 17:26:03+00:00,,,803651248910168064,Capital Blvd In Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-29 15:10:36+00:00,,,803617162321600512,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-29 14:10:46+00:00,,,803602104531255296,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-29 14:02:32+00:00,,,803600030967930880,I Mile Marker West Raleigh Wake Vehicle Accident Lane Narrowed at AM,official,NCDOT_Triangle,1
2016-11-29 13:55:19+00:00,,,803598217002655744,Devil Race Trck Near Four Oaks Johnston Maintenance Road Closed at AM,official,NCDOT_Triangle,1
2016-11-29 13:39:30+00:00,,,803594234037227520,I Mile Marker to South Smithfield Johnston Construction Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-29 13:33:50+00:00,,,803592809198526465,Triangle Expressway Mile Marker South Morrisville Wake Maintenance Ramp Closed at AM,official,NCDOT_Triangle,1
2016-11-29 12:32:06+00:00,,,803577271831371776,I Mile Marker West Cary Wake Vehicle Accident Lanes Closed at AM,official,NCDOT_Triangle,1
2016-11-29 04:16:23+00:00,,,803452521083731968,I Mile Marker East Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-29 04:10:38+00:00,,,803451075894317056,I Mile Marker East Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 04:10:25+00:00,,,803451021985009666,I Mile Marker to South Smithfield Johnston Night Time Maintenance Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 04:07:59+00:00,,,803450409054507008,I Mile Marker to North Smithfield Johnston Night Time Maintenance Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 01:30:36+00:00,,,803410802812350465,I Mile Marker South Oxford Granville Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-29 01:02:44+00:00,,,803403789948637184,I Mile Marker North Durham Durham Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-28 23:43:26+00:00,,,803383831965421568,Capital Boulevard In Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 23:38:25+00:00,,,803382569630924804,Capital Boulevard In Raleigh Wake Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-28 23:27:07+00:00,,,803379728216424448,I Mile Marker West Durham Durham Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 23:02:05+00:00,,,803373424844439553,I In Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 23:01:52+00:00,,,803373373564841985,US In Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:56:41+00:00,,,803372066997211136,US In Durham Durham Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:52:32+00:00,,,803371022317682688,US In Durham Durham Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:50:52+00:00,,,803370602845372416,I In Durham Durham Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:28:37+00:00,,,803365002757410816,I Mile Marker West Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:27:36+00:00,,,803364747773169668,I Mile Marker West Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 22:15:52+00:00,,,803361795700297728,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 20:53:28+00:00,,,803341060885843968,I Mile Marker West Raleigh Wake Disabled Vehicle Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-28 18:57:42+00:00,,,803311924725223424,I Mile Marker North Four Oaks Johnston Construction Ramp Closed at AM,official,NCDOT_Triangle,1
2016-11-28 18:46:21+00:00,,,803309070904131585,I Mile Marker North Four Oaks Johnston Construction Ramp Closed at AM,official,NCDOT_Triangle,1
2016-11-28 17:49:23+00:00,,,803294733888028679,I Mile Marker West Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-28 14:53:15+00:00,,,803250406918918144,Knightdale Boulevard In Knightdale Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-28 14:39:14+00:00,,,803246879681036288,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-28 14:34:50+00:00,,,803245774976917504,Stephenson Rd North of Benson Johnston Maintenance Road Closed with Detour at AM,official,NCDOT_Triangle,1
2016-11-28 13:29:03+00:00,,,803229217760612352,I Mile Marker East Durham Durham Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-28 13:21:41+00:00,,,803227364511584256,I Mile Marker West Durham Durham Disabled Vehicle Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-28 12:39:16+00:00,,,803216689752051713,Swanson Rd East of Louisburg Franklin Maintenance Road Closed with Detour at AM,official,NCDOT_Triangle,1
2016-11-28 12:23:47+00:00,,,803212791347712000,I Mile Marker West Clayton Johnston Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-28 02:53:56+00:00,,,803069385996791808,I Mile Marker East Chapel Hill Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-28 02:13:26+00:00,,,803059193985040385,I Mile Marker East Chapel Hill Orange Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-28 01:22:03+00:00,,,803046264359288832,I Mile Marker East Chapel Hill Orange Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-28 00:40:38+00:00,,,803035837537591296,Western Boulevard In Raleigh Wake Vehicle Accident Road Closed with Detour at PM,official,NCDOT_Triangle,1
2016-11-27 23:46:09+00:00,,,803022128832540676,US Mile Marker West Zebulon Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 23:02:00+00:00,,,803011018582618112,US Mile Marker West Zebulon Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 22:51:15+00:00,,,803008312807657474,Zebulon Road Near Zebulon Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 22:24:35+00:00,,,803001599572340736,I Mile Marker North Hillsborough Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 22:03:51+00:00,,,802996382219010049,US Mile Marker West Zebulon Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 22:01:59+00:00,,,802995915543998464,I Mile Marker North Hillsborough Orange Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-27 21:15:31+00:00,,,802984218301263872,US Mile Marker North Apex Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 20:58:23+00:00,,,802979910373384192,US Mile Marker North Apex Wake Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-27 20:34:03+00:00,,,802973784277970944,I Mile Marker East Chapel Hill Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 19:43:12+00:00,,,802960990119886848,I Mile Marker East Chapel Hill Orange Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 19:41:57+00:00,,,802960675404443648,I Mile Marker South Middleburg Vance Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 19:13:19+00:00,,,802953466461253632,I Mile Marker West Clayton Johnston Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-27 19:10:16+00:00,,,802952700648456193,I Mile Marker West Clayton Johnston Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 15:08:11+00:00,,,802891776260354048,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-27 11:07:43+00:00,,,802831261266046976,I Mile Marker West Raleigh Wake Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
2016-11-27 11:04:09+00:00,,,802830365836636164,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-27 09:08:00+00:00,,,802801133781598209,I Mile Marker East Benson Johnston Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
2016-11-27 04:03:27+00:00,,,802724490832531460,US US Mile Marker West Wendell Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-27 04:02:52+00:00,,,802724346993278980,US US Mile Marker West Wendell Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-26 21:41:22+00:00,,,802628338812489728,I Mile Marker West Raleigh Wake Other Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-26 16:48:17+00:00,,,802554580806438912,I Mile Marker West Chapel Hill Orange Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
2016-11-26 14:33:19+00:00,,,802520615076921344,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-26 14:20:49+00:00,,,802517469315342336,I Mile Marker East Raleigh Wake Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
2016-11-26 14:04:25+00:00,,,802513343277887488,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-26 13:50:25+00:00,,,802509818368061440,I Mile Marker North Gorman Durham Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-26 13:36:10+00:00,,,802506234997796865,I Mile Marker North Gorman Durham Vehicle Accident Lane Narrowed at AM,official,NCDOT_Triangle,1
2016-11-26 12:20:47+00:00,,,802487260931301377,Durham Freeway Mile Marker North Durham Durham Other Ramp Closed at AM,official,NCDOT_Triangle,1
2016-11-26 04:29:21+00:00,,,802368620370214912,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:59:41+00:00,,,802285660715487232,Glenwood Avenue In Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:55:44+00:00,,,802284664056594432,I Mile Marker North Durham Durham Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:50:35+00:00,,,802283367974793216,I Mile Marker North Durham Durham Disabled Vehicle Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:44:40+00:00,,,802281880393568257,I Mile Marker East Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:35:45+00:00,,,802279635740332036,S Saunders In Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-25 22:34:41+00:00,,,802279366554243072,South Saunders St In Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-25 21:00:48+00:00,,,802255742480719872,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 20:43:57+00:00,,,802251499543859200,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 18:42:46+00:00,,,802221003921358853,I Mile Marker West Chapel Hill Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-25 13:54:04+00:00,,,802148349344354304,I Mile Marker North Hillsborough Orange Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
2016-11-25 13:11:39+00:00,,,802137673544728576,I Mile Marker North Hillsborough Orange Vehicle Accident Lanes Closed at AM,official,NCDOT_Triangle,1
2016-11-25 11:50:20+00:00,,,802117209904545793,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-25 10:50:26+00:00,,,802102137681547264,Wake Forest Road In Raleigh Wake Disabled Vehicle Lanes Closed at AM,official,NCDOT_Triangle,1
2016-11-25 10:48:30+00:00,,,802101650114695169,I Mile Marker West Raleigh Wake Disabled Vehicle Ramp Closed at AM,official,NCDOT_Triangle,1
2016-11-25 09:13:17+00:00,,,802077690434088961,I Mile Marker South Hillsborough Orange Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-25 04:02:54+00:00,,,801999579025723392,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 01:30:50+00:00,,,801961309461946368,US Mile Marker West Zebulon Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-25 01:27:54+00:00,,,801960572547899396,US Mile Marker West Zebulon Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-25 01:05:56+00:00,,,801955041435385856,I Mile Marker West Chapel Hill Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-24 23:58:51+00:00,,,801938160527740928, nn Rd In Raleigh Wake Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-24 23:49:05+00:00,,,801935703710060544,I Mile Marker North Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 23:24:09+00:00,,,801929429379334144,I Mile Marker East Hillsborough Orange Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 20:14:59+00:00,,,801881824825851904,NC Near Goldston Chatham Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-24 19:15:51+00:00,,,801866943011635200,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 19:13:27+00:00,,,801866336863457280,I Mile Marker East Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-24 18:32:42+00:00,,,801856081421074436,I Mile Marker West Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 18:21:35+00:00,,,801853285233819652,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 18:00:53+00:00,,,801848075576864768,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 17:35:20+00:00,,,801841647629828097,I Mile Marker West Raleigh Wake Disabled Vehicle Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 16:21:15+00:00,,,801823001142509568,I Mile Marker East Durham Durham Vehicle Accident Lane Narrowed at AM,official,NCDOT_Triangle,1
2016-11-24 16:14:48+00:00,,,801821377628143617,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at AM,official,NCDOT_Triangle,1
2016-11-24 10:58:49+00:00,,,801741859315970048,US In Raleigh Wake Vehicle Accident Lanes Closed at AM,official,NCDOT_Triangle,1
2016-11-24 03:13:12+00:00,,,801624683946901504,Roxboro Road In Durham Durham Vehicle Accident Road Closed with Detour at PM,official,NCDOT_Triangle,1
2016-11-24 01:40:58+00:00,,,801601471963918336,I Mile Marker South Creedmoor Granville Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-24 01:11:51+00:00,,,801594144011546624,I Mile Marker South Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-24 01:04:57+00:00,,,801592407884177408,I Mile Marker South Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 23:21:07+00:00,,,801566277932355584,US Mile Marker East Zebulon Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 23:11:14+00:00,,,801563789665718272,I Mile Marker South Oxford Granville Vehicle Accident Road Closed at PM,official,NCDOT_Triangle,1
2016-11-23 23:09:41+00:00,,,801563398630768640,US Mile Marker East Zebulon Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 23:01:55+00:00,,,801561444596727812,I Mile Marker West Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 22:58:20+00:00,,,801560542271967232,I Mile Marker West Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 22:56:26+00:00,,,801560066658889728,I Mile Marker West Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-23 22:48:06+00:00,,,801557966231130112,I Mile Marker West Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 22:44:02+00:00,,,801556944293138432,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 22:26:36+00:00,,,801552556174544896,I Mile Marker West Durham Durham Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 21:22:25+00:00,,,801536405499506688,I Mile Marker East Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 21:12:18+00:00,,,801533858030227456,I Mile Marker East Raleigh Wake Vehicle Accident Lane Closed at PM,official,NCDOT_Triangle,1
2016-11-23 21:01:36+00:00,,,801531166205550592,I Mile Marker East Raleigh Wake Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 19:41:44+00:00,,,801511065389563914,I Mile Marker North Durham Durham Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-23 19:33:36+00:00,,,801509021761077262,I Mile Marker East Raleigh Wake Vehicle Accident Ramp Closed at PM,official,NCDOT_Triangle,1
2016-11-23 19:26:30+00:00,,,801507235826434049,I Mile Marker East Raleigh Wake Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-23 19:07:41+00:00,,,801502497491845127,I Mile Marker West Durham Durham Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 18:50:52+00:00,,,801498266202472448,I Mile Marker East Raleigh Wake Vehicle Accident Lane Narrowed at PM,official,NCDOT_Triangle,1
2016-11-23 18:50:16+00:00,,,801498114158948352,I Mile Marker West Durham Durham Vehicle Accident Lanes Closed at PM,official,NCDOT_Triangle,1
2016-11-23 17:40:38+00:00,,,801480589660585985,I Mile Marker South Hillsborough Orange Vehicle Accident Shoulder Closed at PM,official,NCDOT_Triangle,1
2016-11-23 16:59:45+00:00,,,801470304023408640,I Mile Marker West Chapel Hill Orange Vehicle Accident Shoulder Closed at AM,official,NCDOT_Triangle,1
